1 1 3 0.000000 -31.0622 -69.296460 -69.300000
2 1 3 0.000000 -31.0622 -69.296460 -64.968750
3 1 3 0.000000 -31.0622 -68.059030 -67.134380
4 1 3 0.000000 -31.0622 -66.821590 -69.300000
5 1 3 0.000000 -31.0622 -66.821590 -64.968750
6 1 3 0.000000 -31.0622 -65.584150 -62.803130
7 1 4 0.000000 -31.5674 -68.059030 -68.578130
8 1 3 0.000000 -33.083 -68.059030 -68.578130
9 1 4 0.000000 -30.557 -68.059030 -65.690630
10 1 4 0.000000 -31.5674 -65.584150 -64.246880
11 1 3 0.000000 -33.083 -65.584150 -64.246880
12 1 4 0.000000 -30.557 -65.584150 -61.359380
13 1 3 0.000000 -31.0622 -64.346720 -69.300000
14 1 3 0.000000 -31.0622 -64.346720 -64.968750
15 1 3 0.000000 -31.0622 -63.109280 -67.134380
16 1 3 0.000000 -31.0622 -61.871840 -69.300000
17 1 3 0.000000 -31.0622 -61.871840 -64.968750
18 1 3 0.000000 -31.0622 -60.634410 -62.803130
19 1 4 0.000000 -31.5674 -63.109280 -68.578130
20 1 3 0.000000 -33.083 -63.109280 -68.578130
21 1 4 0.000000 -30.557 -63.109280 -65.690630
22 1 4 0.000000 -31.5674 -60.634410 -64.246880
23 1 3 0.000000 -33.083 -60.634410 -64.246880
24 1 4 0.000000 -30.557 -60.634410 -61.359380
25 1 3 0.000000 -31.0622 -59.396970 -69.300000
26 1 3 0.000000 -31.0622 -59.396970 -64.968750
27 1 3 0.000000 -31.0622 -58.159530 -67.134380
28 1 3 0.000000 -31.0622 -56.922100 -69.300000
29 1 3 0.000000 -31.0622 -56.922100 -64.968750
30 1 3 0.000000 -31.0622 -55.684660 -62.803130
31 1 4 0.000000 -31.5674 -58.159530 -68.578130
32 1 3 0.000000 -33.083 -58.159530 -68.578130
33 1 4 0.000000 -30.557 -58.159530 -65.690630
34 1 4 0.000000 -31.5674 -55.684660 -64.246880
35 1 3 0.000000 -33.083 -55.684660 -64.246880
36 1 4 0.000000 -30.557 -55.684660 -61.359380
37 1 3 0.000000 -31.0622 -54.447220 -69.300000
38 1 3 0.000000 -31.0622 -54.447220 -64.968750
39 1 3 0.000000 -31.0622 -53.209790 -67.134380
40 1 3 0.000000 -31.0622 -51.972350 -69.300000
41 1 3 0.000000 -31.0622 -51.972350 -64.968750
42 1 3 0.000000 -31.0622 -50.734910 -62.803130
43 1 4 0.000000 -31.5674 -53.209790 -68.578130
44 1 3 0.000000 -33.083 -53.209790 -68.578130
45 1 4 0.000000 -30.557 -53.209790 -65.690630
46 1 4 0.000000 -31.5674 -50.734910 -64.246880
47 1 3 0.000000 -33.083 -50.734910 -64.246880
48 1 4 0.000000 -30.557 -50.734910 -61.359380
49 1 3 0.000000 -31.0622 -49.497470 -69.300000
50 1 3 0.000000 -31.0622 -49.497470 -64.968750
51 1 3 0.000000 -31.0622 -48.260040 -67.134380
52 1 3 0.000000 -31.0622 -47.022600 -69.300000
53 1 3 0.000000 -31.0622 -47.022600 -64.968750
54 1 3 0.000000 -31.0622 -45.785160 -62.803130
55 1 4 0.000000 -31.5674 -48.260040 -68.578130
56 1 3 0.000000 -33.083 -48.260040 -68.578130
57 1 4 0.000000 -30.557 -48.260040 -65.690630
58 1 4 0.000000 -31.5674 -45.785160 -64.246880
59 1 3 0.000000 -33.083 -45.785160 -64.246880
60 1 4 0.000000 -30.557 -45.785160 -61.359380
61 1 3 0.000000 -31.0622 -44.547730 -69.300000
62 1 3 0.000000 -31.0622 -44.547730 -64.968750
63 1 3 0.000000 -31.0622 -43.310290 -67.134380
64 1 3 0.000000 -31.0622 -42.072850 -69.300000
65 1 3 0.000000 -31.0622 -42.072850 -64.968750
66 1 3 0.000000 -31.0622 -40.835420 -62.803130
67 1 4 0.000000 -31.5674 -43.310290 -68.578130
68 1 3 0.000000 -33.083 -43.310290 -68.578130
69 1 4 0.000000 -30.557 -43.310290 -65.690630
70 1 4 0.000000 -31.5674 -40.835420 -64.246880
71 1 3 0.000000 -33.083 -40.835420 -64.246880
72 1 4 0.000000 -30.557 -40.835420 -61.359380
73 1 3 0.000000 -31.0622 -39.597980 -69.300000
74 1 3 0.000000 -31.0622 -39.597980 -64.968750
75 1 3 0.000000 -31.0622 -38.360540 -67.134380
76 1 3 0.000000 -31.0622 -37.123110 -69.300000
77 1 3 0.000000 -31.0622 -37.123110 -64.968750
78 1 3 0.000000 -31.0622 -35.885670 -62.803130
79 1 4 0.000000 -31.5674 -38.360540 -68.578130
80 1 3 0.000000 -33.083 -38.360540 -68.578130
81 1 4 0.000000 -30.557 -38.360540 -65.690630
82 1 4 0.000000 -31.5674 -35.885670 -64.246880
83 1 3 0.000000 -33.083 -35.885670 -64.246880
84 1 4 0.000000 -30.557 -35.885670 -61.359380
85 1 3 0.000000 -31.0622 -34.648230 -69.300000
86 1 3 0.000000 -31.0622 -34.648230 -64.968750
87 1 3 0.000000 -31.0622 -33.410800 -67.134380
88 1 3 0.000000 -31.0622 -32.173360 -69.300000
89 1 3 0.000000 -31.0622 -32.173360 -64.968750
90 1 3 0.000000 -31.0622 -30.935920 -62.803130
91 1 4 0.000000 -31.5674 -33.410800 -68.578130
92 1 3 0.000000 -33.083 -33.410800 -68.578130
93 1 4 0.000000 -30.557 -33.410800 -65.690630
94 1 4 0.000000 -31.5674 -30.935920 -64.246880
95 1 3 0.000000 -33.083 -30.935920 -64.246880
96 1 4 0.000000 -30.557 -30.935920 -61.359380
97 1 3 0.000000 -31.0622 -29.698480 -69.300000
98 1 3 0.000000 -31.0622 -29.698480 -64.968750
99 1 3 0.000000 -31.0622 -28.461050 -67.134380
100 1 3 0.000000 -31.0622 -27.223610 -69.300000
101 1 3 0.000000 -31.0622 -27.223610 -64.968750
102 1 3 0.000000 -31.0622 -25.986170 -62.803130
103 1 4 0.000000 -31.5674 -28.461050 -68.578130
104 1 3 0.000000 -33.083 -28.461050 -68.578130
105 1 4 0.000000 -30.557 -28.461050 -65.690630
106 1 4 0.000000 -31.5674 -25.986170 -64.246880
107 1 3 0.000000 -33.083 -25.986170 -64.246880
108 1 4 0.000000 -30.557 -25.986170 -61.359380
109 1 3 0.000000 -31.0622 -24.748740 -69.300000
110 1 3 0.000000 -31.0622 -24.748740 -64.968750
111 1 3 0.000000 -31.0622 -23.511300 -67.134380
112 1 3 0.000000 -31.0622 -22.273860 -69.300000
113 1 3 0.000000 -31.0622 -22.273860 -64.968750
114 1 3 0.000000 -31.0622 -21.036430 -62.803130
115 1 4 0.000000 -31.5674 -23.511300 -68.578130
116 1 3 0.000000 -33.083 -23.511300 -68.578130
117 1 4 0.000000 -30.557 -23.511300 -65.690630
118 1 4 0.000000 -31.5674 -21.036430 -64.246880
119 1 3 0.000000 -33.083 -21.036430 -64.246880
120 1 4 0.000000 -30.557 -21.036430 -61.359380
121 1 3 0.000000 -31.0622 -19.798990 -69.300000
122 1 3 0.000000 -31.0622 -19.798990 -64.968750
123 1 3 0.000000 -31.0622 -18.561550 -67.134380
124 1 3 0.000000 -31.0622 -17.324120 -69.300000
125 1 3 0.000000 -31.0622 -17.324120 -64.968750
126 1 3 0.000000 -31.0622 -16.086680 -62.803130
127 1 4 0.000000 -31.5674 -18.561550 -68.578130
128 1 3 0.000000 -33.083 -18.561550 -68.578130
129 1 4 0.000000 -30.557 -18.561550 -65.690630
130 1 4 0.000000 -31.5674 -16.086680 -64.246880
131 1 3 0.000000 -33.083 -16.086680 -64.246880
132 1 4 0.000000 -30.557 -16.086680 -61.359380
133 1 3 0.000000 -31.0622 -14.849240 -69.300000
134 1 3 0.000000 -31.0622 -14.849240 -64.968750
